,case_ids,xml_path,image_paths
393,ccr181300608,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1813.00608.018.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_017.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0608_010.tif||
394,ccr183206765,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1832.06765.012.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6765_002.tif||
395,ccr183106747,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1831.06747.023.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_017.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_019.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_022.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_023.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_021.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_020.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6747_008.tif||
396,ccr183206764,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1832.06764.012.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6764_007.tif||
397,ccr181801055,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1818.01055.011.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1055_008.tif||
398,ccr183006834,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1830.06834.010.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6834_006.tif||
399,ccr181100277,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1811.00277.012.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0277_001.tif||
400,ccr181500736,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1815.00736.006.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0736_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0736_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0736_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0736_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0736_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/0736_001.tif||
401,ccr182006175,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1820.06175.036.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_034.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_020.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_021.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_035.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_023.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_036.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_022.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_026.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_032.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_033.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_027.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_019.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_031.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_025.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_024.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_030.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_029.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_028.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_017.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6175_011.tif||
402,ccr183506728,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1835.06728.006.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6728_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6728_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6728_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6728_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6728_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6728_003.tif||
403,ccr181801618,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1818.01618.046.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_039.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_038.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_028.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_029.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_017.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_027.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_033.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_032.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_026.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_030.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_024.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_025.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_031.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_019.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_035.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_021.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_020.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_034.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_022.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_036.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_037.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_023.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_044.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_045.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_046.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_042.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_043.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_041.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1618_040.tif||
404,ccr182501049,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1825.01049.028.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_026.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_027.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_025.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_019.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_024.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_020.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_021.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_023.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_022.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_028.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1049_017.tif||
405,ccr181126551,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1811.26551.005.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/26551_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/26551_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/26551_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/26551_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/26551_005.tif||
406,ccr181001065,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1810.01065.005.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1065_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1065_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1065_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1065_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1065_001.tif||
407,ccr180901106,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1809.01106.002.xml,
408,ccr180901107,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1809.01107.002.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1107_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1107_001.tif||
409,ccr181801048,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1818.01048.006.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1048_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1048_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1048_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1048_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1048_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1048_006.tif||
410,ccr181100068,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1811.00068.010.xml,
411,ccr182605532,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1826.05532.036.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_034.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_020.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_021.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_035.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_023.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_036.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_022.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_026.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_032.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_033.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_027.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_031.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_025.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_019.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_024.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_030.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_029.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_028.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_017.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5532_011.tif||
412,ccr183307136,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1833.07136.005.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7136_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7136_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7136_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7136_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7136_003.tif||
413,ccr182826561,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1828.26561.002.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/26561_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/26561_001.tif||
414,ccr180208027,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1802.08027.008.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/8027_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/8027_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/8027_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/8027_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/8027_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/8027_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/8027_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/8027_004.tif||
